ConfusionMatrix,Balanced_accuracy,Precision_macro,Precision_micro,Precision_weighted,Recall_macro,Recall_micro,Recall_weighted,F1_weighted,F1_macro,Precision_0,Recall_0,Precision_1,Recall_1,Roc_auc,PR_auc,Tipo,Seed,ModelName,Roc_auc_byFold
[215  33  21  45],0.7743768328445748,0.7439700130378096,0.8280254777070064,0.840793396390935,0.7743768328445748,0.8280254777070064,0.8280254777070064,0.8330591672369322,0.7567148760330579,0.9110169491525424,0.8669354838709677,0.5769230769230769,0.6818181818181818,0.8666300097751711,0.5741407369180267,testPredProba_S,42,KNeighborsUnif,0.8739285714285714
[215  33  22  44],0.7668010752688172,0.7393007836045811,0.8248407643312102,0.8366025116811218,0.7668010752688172,0.8248407643312102,0.8248407643312102,0.8295913161629885,0.7509912767644726,0.9071729957805907,0.8669354838709677,0.5714285714285714,0.6666666666666666,0.8758553274682307,0.5919957112125231,testPredProba_S,42,KNeighborsDist,0.8811309523809523
[212  36  16  50],0.8062072336265884,0.755609955120359,0.8343949044585988,0.8565878479341592,0.8062072336265884,0.8343949044585988,0.8343949044585988,0.8418108778878632,0.7743255196815568,0.9298245614035088,0.8548387096774194,0.5813953488372093,0.7575757575757576,0.9100684261974585,0.7571166357390823,testPredProba_S,42,LightGBMXT,0.9211666666666666
[215  33  18  48],0.7971041055718475,0.7576696868542362,0.8375796178343949,0.8533513147383736,0.7971041055718475,0.8375796178343949,0.8375796178343949,0.8433338296850581,0.7735160592303449,0.9227467811158798,0.8669354838709677,0.5925925925925926,0.7272727272727273,0.9130620723362659,0.758694435167081,testPredProba_S,42,LightGBM,0.9143571428571429
[237  11  27  39],0.7732771260997068,0.8388636363636364,0.8789808917197452,0.8729820497973364,0.7732771260997068,0.8789808917197452,0.8789808917197452,0.8725256698879859,0.7990975215517242,0.8977272727272727,0.9556451612903226,0.78,0.5909090909090909,0.9210960410557185,0.7758652018974111,testPredProba_S,42,RandomForestGini,0.9271904761904762
[238  10  26  40],0.7828690127077225,0.8507575757575758,0.8853503184713376,0.8801775718973172,0.7828690127077225,0.8853503184713376,0.8853503184713376,0.8792348451570393,0.8096713362068966,0.9015151515151515,0.9596774193548387,0.8,0.6060606060606061,0.9239674975562072,0.784071484500776,testPredProba_S,42,RandomForestEntr,0.9299880952380952
[224  24  16  50],0.8304007820136852,0.8045045045045045,0.8726114649681529,0.8791759912779021,0.8304007820136852,0.8726114649681529,0.8726114649681529,0.8752069690777011,0.8161592505854801,0.9333333333333333,0.9032258064516129,0.6756756756756757,0.7575757575757576,0.9223484848484849,0.7747729443479798,testPredProba_S,42,CatBoost,0.9285714285714285
[238  10  34  32],0.7222629521016618,0.8184523809523809,0.8598726114649682,0.8512283894449499,0.7222629521016618,0.8598726114649682,0.8598726114649682,0.8475366105939354,0.7539886039886039,0.875,0.9596774193548387,0.7619047619047619,0.48484848484848486,0.8967497556207233,0.7359960241475119,testPredProba_S,42,ExtraTreesGini,0.9020238095238096
[238  10  34  32],0.7222629521016618,0.8184523809523809,0.8598726114649682,0.8512283894449499,0.7222629521016618,0.8598726114649682,0.8598726114649682,0.8475366105939354,0.7539886039886039,0.875,0.9596774193548387,0.7619047619047619,0.48484848484848486,0.9004459921798633,0.7391629775659763,testPredProba_S,42,ExtraTreesEntr,0.9019404761904761
[226  22  21  45],0.7965542521994134,0.7933107740648981,0.8630573248407644,0.8638322865160518,0.7965542521994134,0.8630573248407644,0.8630573248407644,0.8634338209933248,0.7949115212273107,0.9149797570850202,0.9112903225806451,0.6716417910447762,0.6818181818181818,0.9021260997067448,0.7436618048273614,testPredProba_S,42,NeuralNetFastAI,0.9023095238095238
[225  23  18  48],0.8172653958944281,0.8009911319770475,0.8694267515923567,0.8734055666862699,0.8172653958944281,0.8694267515923567,0.8694267515923567,0.8711446418630803,0.8086134360087414,0.9259259259259259,0.907258064516129,0.676056338028169,0.7272727272727273,0.9114125122189638,0.7542167487944949,testPredProba_S,42,XGBoost,0.9232142857142855
[228  20  26  40],0.7627077223851417,0.7821522309711286,0.8535031847133758,0.8490897236571542,0.7627077223851417,0.8535031847133758,0.8535031847133758,0.8508906442776061,0.7716435843925884,0.8976377952755905,0.9193548387096774,0.6666666666666666,0.6060606060606061,0.9119012707722385,0.6801391022679919,testPredProba_S,42,NeuralNetTorch,0.9177380952380952
[225  23  21  45],0.7945381231671553,0.7881994261119082,0.8598726114649682,0.8614832448436885,0.7945381231671553,0.8598726114649682,0.8598726114649682,0.8606346795638353,0.7912864825669226,0.9146341463414634,0.907258064516129,0.6617647058823529,0.6818181818181818,0.9089687194525904,0.7557308811803091,testPredProba_S,42,LightGBMLarge,0.9199285714285714
