ConfusionMatrix,Balanced_accuracy,Precision_macro,Precision_micro,Precision_weighted,Recall_macro,Recall_micro,Recall_weighted,F1_weighted,F1_macro,Precision_0,Recall_0,Precision_1,Recall_1,Roc_auc,PR_auc,Tipo,Seed,ModelName,Roc_auc_byFold
[223  25  36  30],0.6768695014662757,0.7032292032292031,0.8057324840764332,0.7946782086909475,0.6768695014662757,0.8057324840764332,0.8057324840764332,0.7990095809792037,0.687776093370499,0.861003861003861,0.8991935483870968,0.5454545454545454,0.45454545454545453,0.8106060606060607,0.4494780492080409,testPredProba_S,0,KNeighborsUnif,0.8155048076923077
[223  25  35  31],0.6844452590420332,0.7089562569213732,0.8089171974522293,0.799020074627392,0.6844452590420332,0.8089171974522293,0.8089171974522293,0.8029741050383804,0.6948098231063307,0.8643410852713178,0.8991935483870968,0.5535714285714286,0.4696969696969697,0.8260630498533725,0.5260105168304412,testPredProba_S,0,KNeighborsDist,0.838034188034188
[216  32  13  53],0.8369990224828934,0.7833804264063704,0.856687898089172,0.8760329253388003,0.8369990224828934,0.856687898089172,0.856687898089172,0.8628499981296823,0.803823566162689,0.9432314410480349,0.8709677419354839,0.6235294117647059,0.803030303030303,0.9285801564027371,0.7955317795886665,testPredProba_S,0,LightGBMXT,0.9322382478632478
[217  31  15  51],0.8238636363636364,0.778648023549201,0.8535031847133758,0.8694722857617331,0.8238636363636364,0.8535031847133758,0.8535031847133758,0.8589803178975153,0.7966779279279279,0.9353448275862069,0.875,0.6219512195121951,0.7727272727272727,0.9276026392961876,0.7780858089015384,testPredProba_S,0,LightGBM,0.9253472222222223
[237  11  26  40],0.7808528836754643,0.8427272049504213,0.8821656050955414,0.8765846994146282,0.7808528836754643,0.8821656050955414,0.8821656050955414,0.8763415858782756,0.8056768193754495,0.9011406844106464,0.9556451612903226,0.7843137254901961,0.6060606060606061,0.928671798631476,0.7953300363836616,testPredProba_S,0,RandomForestGini,0.9293135683760685
[237  11  23  43],0.8035801564027371,0.8539173789173788,0.89171974522293,0.8873155860417007,0.8035801564027371,0.89171974522293,0.89171974522293,0.8875846331310496,0.8248687664041995,0.9115384615384615,0.9556451612903226,0.7962962962962963,0.6515151515151515,0.9289161779081134,0.8014149816779697,testPredProba_S,0,RandomForestEntr,0.9301282051282053
[226  22  13  53],0.8571603128054741,0.8261366806136681,0.8885350318471338,0.895383631372758,0.8571603128054741,0.8885350318471338,0.8885350318471338,0.8910624606763241,0.8399522332415862,0.9456066945606695,0.9112903225806451,0.7066666666666667,0.803030303030303,0.9414711632453567,0.8256263488168002,testPredProba_S,0,CatBoost,0.939423076923077
[237  11  32  34],0.7353983382209188,0.8182982238744321,0.8630573248407644,0.854664993409577,0.7353983382209188,0.8630573248407644,0.8630573248407644,0.85288452221641,0.7647202328053392,0.8810408921933085,0.9556451612903226,0.7555555555555555,0.5151515151515151,0.8881353861192571,0.7230694848515588,testPredProba_S,0,ExtraTreesGini,0.8846821581196581
[237  11  34  32],0.7202468230694037,0.8093623959495408,0.856687898089172,0.8471397704645096,0.7202468230694037,0.856687898089172,0.856687898089172,0.8447433229444944,0.7502253804953067,0.8745387453874539,0.9556451612903226,0.7441860465116279,0.48484848484848486,0.8906097262952102,0.7290565104709439,testPredProba_S,0,ExtraTreesEntr,0.8855101495726496
[226  22  24  42],0.7738269794721407,0.780125,0.8535031847133758,0.8519251592356688,0.7738269794721407,0.8535031847133758,0.8535031847133758,0.8526704564460683,0.7768921841210998,0.904,0.9112903225806451,0.65625,0.6363636363636364,0.886852394916911,0.6839982447721533,testPredProba_S,0,NeuralNetFastAI,0.8882211538461539
