ConfusionMatrix,Balanced_accuracy,Precision_macro,Precision_micro,Precision_weighted,Recall_macro,Recall_micro,Recall_weighted,F1_weighted,F1_macro,Precision_0,Recall_0,Precision_1,Recall_1,Roc_auc,PR_auc,Tipo,Seed,ModelName,Roc_auc_byFold
[214  34  23  43],0.7572091886608016,0.7306975724697243,0.8184713375796179,0.8305402302822281,0.7572091886608016,0.8184713375796179,0.8184713375796179,0.8233946367507337,0.7419364141013625,0.9029535864978903,0.8629032258064516,0.5584415584415584,0.6515151515151515,0.8609176441837733,0.6056182681879337,testPredProba_S,0,KNeighborsUnif,0.8627337968154295
[215  33  24  42],0.7516495601173021,0.7297907949790795,0.8184713375796179,0.8282045678650426,0.7516495601173021,0.8184713375796179,0.8184713375796179,0.8225874359585849,0.7393507798505832,0.899581589958159,0.8669354838709677,0.56,0.6363636363636364,0.8702956989247312,0.621143163523605,testPredProba_S,0,KNeighborsDist,0.8720345368916798
[220  28  15  51],0.8299120234604105,0.790869916509561,0.8630573248407644,0.8750885595626317,0.8299120234604105,0.8630573248407644,0.8630573248407644,0.8673532205689695,0.8072106803740986,0.9361702127659575,0.8870967741935484,0.6455696202531646,0.7727272727272727,0.9226539589442816,0.7869699580231309,testPredProba_S,0,LightGBMXT,0.9245911639381028
[220  28  19  47],0.7996089931573802,0.7735843793584379,0.8503184713375797,0.858740505823095,0.7996089931573802,0.8503184713375797,0.8503184713375797,0.8537124471939209,0.78507871321013,0.9205020920502092,0.8870967741935484,0.6266666666666667,0.7121212121212122,0.9183162267839687,0.7505918013718925,testPredProba_S,0,LightGBM,0.9143664498766538
[240   8  30  36],0.7565982404692082,0.8535353535353536,0.8789808917197452,0.8740268931351735,0.7565982404692082,0.8789808917197452,0.8789808917197452,0.869448884735509,0.7905931905931907,0.8888888888888888,0.967741935483871,0.8181818181818182,0.5454545454545454,0.9289772727272728,0.8019264650436321,testPredProba_S,0,RandomForestGini,0.933649697241534
[241   7  29  37],0.7661901270772238,0.8667508417508418,0.8853503184713376,0.8817291814107101,0.7661901270772238,0.8853503184713376,0.8853503184713376,0.8763199960652189,0.8016146016146016,0.8925925925925926,0.9717741935483871,0.8409090909090909,0.5606060606060606,0.9276026392961877,0.7994208158182072,testPredProba_S,0,RandomForestEntr,0.932522538685804
[227  21  16  50],0.8364491691104594,0.8191908653567495,0.8821656050955414,0.8858269271733781,0.8364491691104594,0.8821656050955414,0.8821656050955414,0.8837158963154628,0.8272852959103275,0.934156378600823,0.9153225806451613,0.704225352112676,0.7575757575757576,0.9247311827956989,0.7955752875623042,testPredProba_S,0,CatBoost,0.9350401435299395
[238  10  33  33],0.7298387096774194,0.8228353213764696,0.8630573248407644,0.854942359229547,0.7298387096774194,0.8630573248407644,0.8630573248407644,0.8516436197025169,0.7613264746955154,0.8782287822878229,0.9596774193548387,0.7674418604651163,0.5,0.8894183773216031,0.7283931264737651,testPredProba_S,0,ExtraTreesGini,0.8965938551244674
[238  10  33  33],0.7298387096774194,0.8228353213764696,0.8630573248407644,0.854942359229547,0.7298387096774194,0.8630573248407644,0.8630573248407644,0.8516436197025169,0.7613264746955154,0.8782287822878229,0.9596774193548387,0.7674418604651163,0.5,0.8925342130987293,0.7337684094283303,testPredProba_S,0,ExtraTreesEntr,0.8991536218883158
[227  21  22  44],0.790994623655914,0.7942848316342292,0.8630573248407644,0.8623097977406934,0.790994623655914,0.8630573248407644,0.8630573248407644,0.8626724121654124,0.7926183052513555,0.9116465863453815,0.9153225806451613,0.676923076923077,0.6666666666666666,0.8902126099706745,0.7315802387490354,testPredProba_S,0,NeuralNetFastAI,0.8996420722135008
[226  22  18  48],0.8192815249266863,0.8059718969555035,0.8726114649681529,0.8756753531526426,0.8192815249266863,0.8726114649681529,0.8726114649681529,0.8739669862041446,0.8122907699665232,0.9262295081967213,0.9112903225806451,0.6857142857142857,0.7272727272727273,0.9307795698924731,0.7828213916627069,testPredProba_S,0,XGBoost,0.9315380130074008
