ConfusionMatrix,Balanced_accuracy,Precision_macro,Precision_micro,Precision_weighted,Recall_macro,Recall_micro,Recall_weighted,F1_weighted,F1_macro,Precision_0,Recall_0,Precision_1,Recall_1,Roc_auc,PR_auc,Tipo,Seed,ModelName,Roc_auc_byFold
[219  29  29  37],0.7218352883675464,0.7218352883675464,0.8152866242038217,0.8152866242038217,0.7218352883675464,0.8152866242038217,0.8152866242038217,0.8152866242038217,0.7218352883675464,0.8830645161290323,0.8830645161290323,0.5606060606060606,0.5606060606060606,0.8367851906158357,0.5519046991882054,testPredProba_S,7,KNeighborsUnif,0.8337619047619047
[219  29  29  37],0.7218352883675464,0.7218352883675464,0.8152866242038217,0.8152866242038217,0.7218352883675464,0.8152866242038217,0.8152866242038217,0.8152866242038217,0.7218352883675464,0.8830645161290323,0.8830645161290323,0.5606060606060606,0.5606060606060606,0.8435667155425219,0.5389812504030227,testPredProba_S,7,KNeighborsDist,0.8355833333333333
[225  23  14  52],0.8475684261974584,0.8173779637377964,0.8821656050955414,0.8892764437811475,0.8475684261974584,0.8821656050955414,0.8821656050955414,0.884837458429257,0.8308066465696768,0.9414225941422594,0.907258064516129,0.6933333333333334,0.7878787878787878,0.9397605083088955,0.8202613503826194,testPredProba_S,7,LightGBMXT,0.9446190476190475
[218  30  15  51],0.8258797653958945,0.782625973613098,0.856687898089172,0.8713053831831339,0.8258797653958945,0.856687898089172,0.856687898089172,0.8617651438397572,0.8001612287326574,0.9356223175965666,0.8790322580645161,0.6296296296296297,0.7727272727272727,0.9417155425219941,0.8140828015969422,testPredProba_S,7,LightGBM,0.9395714285714286
[239   9  26  40],0.7848851417399805,0.8591066615325376,0.8885350318471338,0.883902788371688,0.7848851417399805,0.8885350318471338,0.8885350318471338,0.8821432022469786,0.8137130265276717,0.9018867924528302,0.9637096774193549,0.8163265306122449,0.6060606060606061,0.9343230694037145,0.7880328213233372,testPredProba_S,7,RandomForestGini,0.9394047619047619
[235  13  25  41],0.7843963831867058,0.8315527065527066,0.8789808917197452,0.8734552779138767,0.7843963831867058,0.8789808917197452,0.8789808917197452,0.8743592958523497,0.804265091863517,0.9038461538461539,0.9475806451612904,0.7592592592592593,0.6212121212121212,0.9370723362658846,0.8134176341966781,testPredProba_S,7,RandomForestEntr,0.9409047619047618
[227  21  10  56],0.8819037145650048,0.8425393172228615,0.9012738853503185,0.9093498884678438,0.8819037145650048,0.9012738853503185,0.9012738853503185,0.9039514691100482,0.8596496287217936,0.9578059071729957,0.9153225806451613,0.7272727272727273,0.8484848484848485,0.9513074291300098,0.8548953388198658,testPredProba_S,7,CatBoost,0.958047619047619
[237  11  37  29],0.697519550342131,0.7949817518248175,0.8471337579617835,0.83554442326468,0.697519550342131,0.8471337579617835,0.8471337579617835,0.8321930249873261,0.7276078941661245,0.864963503649635,0.9556451612903226,0.725,0.4393939393939394,0.8883797653958944,0.7066887906784747,testPredProba_S,7,ExtraTreesGini,0.8953809523809524
[238  10  34  32],0.7222629521016618,0.8184523809523809,0.8598726114649682,0.8512283894449499,0.7222629521016618,0.8598726114649682,0.8598726114649682,0.8475366105939354,0.7539886039886039,0.875,0.9596774193548387,0.7619047619047619,0.48484848484848486,0.8824841153470185,0.7067702211757465,testPredProba_S,7,ExtraTreesEntr,0.8904642857142857
[227  21  20  46],0.8061461388074291,0.802797752130038,0.8694267515923567,0.8701670738086048,0.8061461388074291,0.8694267515923567,0.8694267515923567,0.8697857362959609,0.8044505202399939,0.9190283400809717,0.9153225806451613,0.6865671641791045,0.696969696969697,0.8810483870967742,0.6399472291614701,testPredProba_S,7,NeuralNetFastAI,0.9061904761904762
