ConfusionMatrix,Balanced_accuracy,Precision_macro,Precision_micro,Precision_weighted,Recall_macro,Recall_micro,Recall_weighted,F1_weighted,F1_macro,Precision_0,Recall_0,Precision_1,Recall_1,Roc_auc,PR_auc,Tipo,Seed,ModelName,Roc_auc_byFold
[212  36  20  46],0.7759042033235581,0.7373843566021867,0.821656050955414,0.8396340124174358,0.7759042033235581,0.821656050955414,0.821656050955414,0.8283238652665404,0.7524774774774774,0.9137931034482759,0.8548387096774194,0.5609756097560976,0.696969696969697,0.8890823558162267,0.6563406292343772,testPredProba_S,100,KNeighborsUnif,0.8933343799058084
[212  36  20  46],0.7759042033235581,0.7373843566021867,0.821656050955414,0.8396340124174358,0.7759042033235581,0.821656050955414,0.821656050955414,0.8283238652665404,0.7524774774774774,0.9137931034482759,0.8548387096774194,0.5609756097560976,0.696969696969697,0.8934811827956989,0.6535299741805616,testPredProba_S,100,KNeighborsDist,0.8965301637138372
[211  37  14  52],0.8193426197458455,0.7610237203495631,0.8375796178343949,0.8634735243366174,0.8193426197458455,0.8375796178343949,0.8375796178343949,0.8456812523918473,0.7815726658937462,0.9377777777777778,0.8508064516129032,0.5842696629213483,0.7878787878787878,0.9122067448680352,0.7848422331405667,testPredProba_S,100,LightGBMXT,0.9273603947073334
[214  34  17  49],0.8026637341153471,0.7583841860950296,0.8375796178343949,0.8557731629637086,0.8026637341153471,0.8375796178343949,0.8375796178343949,0.8439630112571369,0.7756231522607222,0.9264069264069265,0.8629032258064516,0.5903614457831325,0.7424242424242424,0.8996517595307918,0.7389784181178848,testPredProba_S,100,LightGBM,0.9162659789190402
[238  10  25  41],0.79044477028348,0.8544322672034593,0.8885350318471338,0.883709168925859,0.79044477028348,0.8885350318471338,0.8885350318471338,0.8830258244794498,0.8161807750848846,0.9049429657794676,0.9596774193548387,0.803921568627451,0.6212121212121212,0.917369257086999,0.7943942210974317,testPredProba_S,100,RandomForestGini,0.9292868356133663
[236  12  25  41],0.7864125122189638,0.8388997325236753,0.8821656050955414,0.8767573710240582,0.7864125122189638,0.8821656050955414,0.8821656050955414,0.8772340340288131,0.8081920390946162,0.9042145593869731,0.9516129032258065,0.7735849056603774,0.6212121212121212,0.9234481915933529,0.8006081972060242,testPredProba_S,100,RandomForestEntr,0.9368477237048666
[215  33  18  48],0.7971041055718475,0.7576696868542362,0.8375796178343949,0.8533513147383736,0.7971041055718475,0.8375796178343949,0.8375796178343949,0.8433338296850581,0.7735160592303449,0.9227467811158798,0.8669354838709677,0.5925925925925926,0.7272727272727273,0.9116568914956011,0.7535161238362675,testPredProba_S,100,CatBoost,0.9295267997308813
[239   9  30  36],0.7545821114369502,0.8442379182156134,0.8757961783439491,0.8698790045698861,0.7545821114369502,0.8757961783439491,0.8757961783439491,0.866569682940465,0.7866067227769356,0.8884758364312267,0.9637096774193549,0.8,0.5454545454545454,0.8979105571847508,0.7715908536283722,testPredProba_S,100,ExtraTreesGini,0.9127445615608881
[236  12  31  35],0.7409579667644184,0.8142879910749861,0.8630573248407644,0.8546335308266754,0.7409579667644184,0.8630573248407644,0.8630573248407644,0.8540705720882404,0.7679869404588022,0.8838951310861424,0.9516129032258065,0.7446808510638298,0.5303030303030303,0.9000183284457478,0.7706909065564634,testPredProba_S,100,ExtraTreesEntr,0.9137506167302087
[229  19  28  38],0.7495723362658846,0.7788586251621271,0.8503184713375797,0.8438870851817888,0.7495723362658846,0.8503184713375797,0.8503184713375797,0.8461761136498923,0.7624084359655479,0.8910505836575876,0.9233870967741935,0.6666666666666666,0.5757575757575758,0.883553274682307,0.7390452638790913,testPredProba_S,100,NeuralNetFastAI,0.9033451446512671
[217  31  19  47],0.7935606060606061,0.7610278139939157,0.8407643312101911,0.852876207243043,0.7935606060606061,0.8407643312101911,0.8407643312101911,0.8454251548490114,0.7747359963269054,0.9194915254237288,0.875,0.6025641025641025,0.7121212121212122,0.8821480938416423,0.7010523071395274,testPredProba_S,100,XGBoost,0.9001363534424758
[225  23  22  44],0.7869623655913978,0.7838237959997583,0.856687898089172,0.8574974992234987,0.7869623655913978,0.856687898089172,0.856687898089172,0.8570819056906887,0.7853725222146275,0.9109311740890689,0.907258064516129,0.6567164179104478,0.6666666666666666,0.8917399804496579,0.6749876190441345,testPredProba_S,100,NeuralNetTorch,0.9155245570755776
[216  32  23  43],0.7612414467253177,0.7385495118549512,0.8248407643312102,0.8343117554566534,0.7612414467253177,0.8248407643312102,0.8248407643312102,0.8288124382056522,0.7484963665224926,0.9037656903765691,0.8709677419354839,0.5733333333333334,0.6515151515151515,0.8355327468230694,0.6956057575171746,testPredProba_S,100,LightGBMLarge,0.8856147118187934
[219  29  19  47],0.7975928641251222,0.7692945599292349,0.8471337579617835,0.8567435354966659,0.7975928641251222,0.8471337579617835,0.8471337579617835,0.8509436741547025,0.781603199443575,0.9201680672268907,0.8830645161290323,0.618421052631579,0.7121212121212122,0.9135508308895406,0.7592137468054362,testPredProba_S,100,CatBoost_r177,0.9286494729760036
[221  27  23  43],0.7713220918866079,0.7600117096018735,0.8407643312101911,0.8444770954220676,0.7713220918866079,0.8407643312101911,0.8407643312101911,0.8424587327551806,0.765363462458154,0.9057377049180327,0.8911290322580645,0.6142857142857143,0.6515151515151515,0.9009042033235581,0.6963971564244043,testPredProba_S,100,NeuralNetTorch_r79,0.9139582866113478
[218  30  19  47],0.7955767350928642,0.7651104170091512,0.8439490445859873,0.8547893558778022,0.7955767350928642,0.8439490445859873,0.8439490445859873,0.8481813543997534,0.7781558647538029,0.919831223628692,0.8790322580645161,0.6103896103896104,0.7121212121212122,0.9093352883675465,0.769272779968205,testPredProba_S,100,LightGBM_r131,0.9236752635119982
[226  22  30  36],0.7283724340175952,0.7517510775862069,0.8343949044585988,0.8277166154184055,0.7283724340175952,0.8343949044585988,0.8343949044585988,0.830367130757515,0.7387352790578597,0.8828125,0.9112903225806451,0.6206896551724138,0.5454545454545454,0.864797165200391,0.6645870724920095,testPredProba_S,100,NeuralNetFastAI_r191,0.8737824624355237
