ConfusionMatrix,Balanced_accuracy,Precision_macro,Precision_micro,Precision_weighted,Recall_macro,Recall_micro,Recall_weighted,F1_weighted,F1_macro,Precision_0,Recall_0,Precision_1,Recall_1,Roc_auc,PR_auc,Tipo,Seed,ModelName,Roc_auc_byFold
[217  31  35  31],0.6723484848484849,0.6805555555555556,0.7898089171974523,0.7852087756546355,0.6723484848484849,0.7898089171974523,0.7898089171974523,0.7873654458598727,0.6761874999999999,0.8611111111111112,0.875,0.5,0.4696969696969697,0.812408357771261,0.4210868139596451,testPredProba_S,7,KNeighborsUnif,0.8134348290598291
[217  31  35  31],0.6723484848484849,0.6805555555555556,0.7898089171974523,0.7852087756546355,0.6723484848484849,0.7898089171974523,0.7898089171974523,0.7873654458598727,0.6761874999999999,0.8611111111111112,0.875,0.5,0.4696969696969697,0.8282930107526881,0.4666820539135423,testPredProba_S,7,KNeighborsDist,0.823397435897436
[218  30  16  50],0.8183040078201369,0.7783119658119658,0.8535031847133758,0.867174315422723,0.8183040078201369,0.8535031847133758,0.8535031847133758,0.8583994575144067,0.7947479111010061,0.9316239316239316,0.8790322580645161,0.625,0.7575757575757576,0.9275415444770284,0.7617096503149516,testPredProba_S,7,LightGBMXT,0.9230769230769231
[220  28  19  47],0.7996089931573802,0.7735843793584379,0.8503184713375797,0.858740505823095,0.7996089931573802,0.8503184713375797,0.8503184713375797,0.8537124471939209,0.78507871321013,0.9205020920502092,0.8870967741935484,0.6266666666666667,0.7121212121212122,0.9224706744868035,0.7565449991591132,testPredProba_S,7,LightGBM,0.923611111111111
[235  13  26  40],0.7768206256109482,0.8275500614472638,0.8757961783439491,0.8697654137318633,0.7768206256109482,0.8757961783439491,0.8757961783439491,0.8705980358682084,0.7978240412078388,0.9003831417624522,0.9475806451612904,0.7547169811320755,0.6060606060606061,0.9287939882697946,0.7730852499835366,testPredProba_S,7,RandomForestGini,0.9181089743589743
[234  14  25  41],0.7823802541544478,0.8244647244647245,0.8757961783439491,0.8702604333177582,0.7823802541544478,0.8757961783439491,0.8757961783439491,0.8714979288227696,0.8003814367450731,0.9034749034749034,0.9435483870967742,0.7454545454545455,0.6212121212121212,0.9292521994134898,0.7648526850904642,testPredProba_S,7,RandomForestEntr,0.9306089743589745
[220  28  16  50],0.8223362658846529,0.7866145154280748,0.8598726114649682,0.871000423521205,0.8223362658846529,0.8598726114649682,0.8598726114649682,0.8639741362671298,0.8017676767676767,0.9322033898305084,0.8870967741935484,0.6410256410256411,0.7575757575757576,0.9277248289345064,0.7923016331419894,testPredProba_S,7,CatBoost,0.9285256410256408
[238  10  33  33],0.7298387096774194,0.8228353213764696,0.8630573248407644,0.854942359229547,0.7298387096774194,0.8630573248407644,0.8630573248407644,0.8516436197025169,0.7613264746955154,0.8782287822878229,0.9596774193548387,0.7674418604651163,0.5,0.8810178396871946,0.710240617248631,testPredProba_S,7,ExtraTreesGini,0.8786324786324785
[237  11  31  35],0.7429740957966764,0.8225989617131733,0.8662420382165605,0.858378420828563,0.7429740957966764,0.8662420382165605,0.8662420382165605,0.8568915716190194,0.7718023255813953,0.8843283582089553,0.9556451612903226,0.7608695652173914,0.5303030303030303,0.8937866568914956,0.7309471512708525,testPredProba_S,7,ExtraTreesEntr,0.8857905982905981
[220  28  25  41],0.7541544477028348,0.746081041112097,0.8312101910828026,0.8341123211954402,0.7541544477028348,0.8312101910828026,0.8312101910828026,0.8325720741477644,0.7499511682067463,0.8979591836734694,0.8870967741935484,0.5942028985507246,0.6212121212121212,0.8582600195503421,0.6001163399081022,testPredProba_S,7,NeuralNetFastAI,0.8674412393162394
[225  23  15  51],0.8399926686217009,0.8133445945945945,0.8789808917197452,0.885307281804097,0.8399926686217009,0.8789808917197452,0.8789808917197452,0.881446620623816,0.8253512880562061,0.9375,0.907258064516129,0.6891891891891891,0.7727272727272727,0.9222262952101662,0.7439774144036011,testPredProba_S,7,XGBoost,0.9341079059829059
[233  15  25  41],0.7803641251221897,0.8176218161683277,0.8726114649681529,0.8671669452850018,0.7803641251221897,0.8726114649681529,0.8726114649681529,0.8686494033589203,0.7965398820708871,0.9031007751937985,0.9395161290322581,0.7321428571428571,0.6212121212121212,0.8913123167155426,0.6776264100837971,testPredProba_S,7,NeuralNetTorch,0.8861645299145298
[234  14  20  46],0.8202590420332356,0.8439632545931759,0.89171974522293,0.8887657354932545,0.8202590420332356,0.89171974522293,0.89171974522293,0.8897887370747523,0.8312148232466957,0.9212598425196851,0.9435483870967742,0.7666666666666667,0.696969696969697,0.9022482893450635,0.7782811510094846,testPredProba_S,7,LightGBMLarge,0.9296207264957264
[226  22  15  51],0.842008797653959,0.8181947365429432,0.8821656050955414,0.887496510808258,0.842008797653959,0.8821656050955414,0.8821656050955414,0.8842892627400952,0.8290741639816981,0.9377593360995851,0.9112903225806451,0.6986301369863014,0.7727272727272727,0.9289467253176931,0.7844155580805948,testPredProba_S,7,CatBoost_r177,0.9381143162393162
[218  30  25  41],0.7501221896383187,0.7372920651480902,0.8248407643312102,0.8299308049813916,0.7501221896383187,0.8248407643312102,0.8248407643312102,0.8271452512797418,0.7432619263531896,0.897119341563786,0.8790322580645161,0.5774647887323944,0.6212121212121212,0.8388318670576735,0.5664281014573854,testPredProba_S,7,NeuralNetTorch_r79,0.8557425213675213
[223  25  16  50],0.8283846529814272,0.7998605299860531,0.8694267515923567,0.8770620685979267,0.8283846529814272,0.8694267515923567,0.8694267515923567,0.8723874539351226,0.8125154732258582,0.9330543933054394,0.8991935483870968,0.6666666666666666,0.7575757575757576,0.9199657869012708,0.7547254749819734,testPredProba_S,7,LightGBM_r131,0.9332799145299144
[217  31  21  45],0.7784090909090908,0.7519349845201238,0.8343949044585988,0.84457514148804,0.7784090909090908,0.8343949044585988,0.8343949044585988,0.8385223136675944,0.763403466063873,0.9117647058823529,0.875,0.5921052631578947,0.6818181818181818,0.8538000977517106,0.5888362154476161,testPredProba_S,7,NeuralNetFastAI_r191,0.8778044871794872
[224  24  15  51],0.8379765395894427,0.8086192468619247,0.8757961783439491,0.8831692561895371,0.8379765395894427,0.8757961783439491,0.8757961783439491,0.8786124561821897,0.8216610598977675,0.9372384937238494,0.9032258064516129,0.68,0.7727272727272727,0.9286412512218963,0.7975170368494435,testPredProba_S,7,CatBoost_r9,0.9298878205128205
[205  43  14  52],0.8072458455522972,0.7417207402066811,0.8184713375796179,0.8543708105443786,0.8072458455522972,0.8184713375796179,0.8184713375796179,0.829183863350818,0.7619535292005266,0.9360730593607306,0.8266129032258065,0.5473684210526316,0.7878787878787878,0.8880742913000977,0.6601826775112932,testPredProba_S,7,LightGBM_r96,0.8878472222222221
[219  29  27  39],0.7369868035190617,0.7318866571018652,0.821656050955414,0.8236733407049319,0.7369868035190617,0.821656050955414,0.821656050955414,0.8226259558085177,0.7343646141760831,0.8902439024390244,0.8830645161290323,0.5735294117647058,0.5909090909090909,0.8659579667644184,0.5675429366878211,testPredProba_S,7,NeuralNetTorch_r22,0.8770299145299145
[228  20  17  49],0.8308895405669598,0.8203785862170956,0.8821656050955414,0.8842719807391247,0.8308895405669598,0.8821656050955414,0.8821656050955414,0.8831163536503261,0.8254376079933889,0.9306122448979591,0.9193548387096774,0.7101449275362319,0.7424242424242424,0.9210654936461388,0.743599273797519,testPredProba_S,7,XGBoost_r33,0.9291132478632477
[237  11  29  37],0.7581256109481915,0.8309053884711779,0.8726114649681529,0.8657242229778267,0.7581256109481915,0.8726114649681529,0.8726114649681529,0.8647850139115169,0.7856508976721961,0.8909774436090225,0.9556451612903226,0.7708333333333334,0.5606060606060606,0.9083883186705768,0.7568385702399731,testPredProba_S,7,ExtraTrees_r42,0.8912393162393162
[224  24  13  53],0.8531280547409579,0.8167296838182914,0.8821656050955414,0.8911630442711632,0.8531280547409579,0.8821656050955414,0.8821656050955414,0.8853614308732833,0.8324850407324634,0.9451476793248945,0.9032258064516129,0.6883116883116883,0.803030303030303,0.9326735092864125,0.7966983291651285,testPredProba_S,7,CatBoost_r137,0.9300213675213674
[230  18  31  35],0.7288611925708699,0.7708017060652064,0.8439490445859873,0.8348056272708898,0.7288611925708699,0.8439490445859873,0.8439490445859873,0.8374180450651848,0.7459840517739512,0.8812260536398467,0.9274193548387096,0.660377358490566,0.5303030303030303,0.8676075268817204,0.5807567617032603,testPredProba_S,7,NeuralNetFastAI_r102,0.8847489316239315
[227  21  16  50],0.8364491691104594,0.8191908653567495,0.8821656050955414,0.8858269271733781,0.8364491691104594,0.8821656050955414,0.8821656050955414,0.8837158963154628,0.8272852959103275,0.934156378600823,0.9153225806451613,0.704225352112676,0.7575757575757576,0.9313294232649071,0.8174829330305662,testPredProba_S,7,CatBoost_r13,0.9344017094017092
[234  14  19  47],0.8278347996089932,0.8476964945247197,0.8949044585987261,0.8924457104698715,0.8278347996089932,0.8949044585987261,0.8949044585987261,0.8933600775779301,0.8371446084209534,0.924901185770751,0.9435483870967742,0.7704918032786885,0.7121212121212122,0.9393939393939393,0.793303710771917,testPredProba_S,7,RandomForest_r195,0.9376068376068375
[223  25  13  53],0.8511119257086999,0.8122012168622339,0.8789808917197452,0.8891246397993673,0.8511119257086999,0.8789808917197452,0.8789808917197452,0.8825231176852486,0.8287993572084482,0.9449152542372882,0.8991935483870968,0.6794871794871795,0.803030303030303,0.9291300097751711,0.7953301867897956,testPredProba_S,7,LightGBM_r188,0.923397435897436
[216  32  21  45],0.7763929618768328,0.7479039947394377,0.8312101910828026,0.8426647930800152,0.7763929618768328,0.8312101910828026,0.8312101910828026,0.8357879955752436,0.7600461394275828,0.9113924050632911,0.8709677419354839,0.5844155844155844,0.6818181818181818,0.8373655913978495,0.6753128126946717,testPredProba_S,7,NeuralNetFastAI_r145,0.845940170940171
[227  21  16  50],0.8364491691104594,0.8191908653567495,0.8821656050955414,0.8858269271733781,0.8364491691104594,0.8821656050955414,0.8821656050955414,0.8837158963154628,0.8272852959103275,0.934156378600823,0.9153225806451613,0.704225352112676,0.7575757575757576,0.9206378299120235,0.7302092418976736,testPredProba_S,7,XGBoost_r89,0.9324786324786324
[211  37  20  46],0.7738880742913001,0.7338183904448965,0.8184713375796179,0.8379186362457024,0.7738880742913001,0.8184713375796179,0.8184713375796179,0.8256057184638589,0.7492258760561012,0.9134199134199135,0.8508064516129032,0.5542168674698795,0.696969696969697,0.8780547409579668,0.6168263456207332,testPredProba_S,7,NeuralNetTorch_r30,0.8895566239316238
[209  39  18  48],0.7850073313782991,0.7362144918730062,0.8184713375796179,0.8431483912916014,0.7850073313782991,0.8184713375796179,0.8184713375796179,0.8269164481079057,0.7537254901960784,0.920704845814978,0.842741935483871,0.5517241379310345,0.7272727272727273,0.886485826001955,0.6095579541033225,testPredProba_S,7,LightGBM_r130,0.8672008547008547
[225  23  24  42],0.7718108504398826,0.7748841519925858,0.8503184713375797,0.8494985330838297,0.7718108504398826,0.8503184713375797,0.8503184713375797,0.8498977528319624,0.7733269848096211,0.9036144578313253,0.907258064516129,0.6461538461538462,0.6363636363636364,0.8778714565004887,0.5730720285880353,testPredProba_S,7,NeuralNetTorch_r86,0.9010683760683762
[226  22  14  52],0.8495845552297165,0.8221846846846848,0.8853503184713376,0.891438572330292,0.8495845552297165,0.8853503184713376,0.8853503184713376,0.8876862721699309,0.8345433255269321,0.9416666666666667,0.9112903225806451,0.7027027027027027,0.7878787878787878,0.9359726295210166,0.7809878834293387,testPredProba_S,7,CatBoost_r50,0.9354967948717949
[190  58  18  48],0.7467008797653959,0.6831458635703919,0.7579617834394905,0.816640936277999,0.7467008797653959,0.7579617834394905,0.7579617834394905,0.7754900508566633,0.6957364341085271,0.9134615384615384,0.7661290322580645,0.4528301886792453,0.7272727272727273,0.8302174975562072,0.564919305538647,testPredProba_S,7,NeuralNetFastAI_r11,0.8537927350427349
[226  22  15  51],0.842008797653959,0.8181947365429432,0.8821656050955414,0.887496510808258,0.842008797653959,0.8821656050955414,0.8821656050955414,0.8842892627400952,0.8290741639816981,0.9377593360995851,0.9112903225806451,0.6986301369863014,0.7727272727272727,0.9169721407624634,0.715114775815183,testPredProba_S,7,XGBoost_r194,0.9301549145299145
[222  26  23  43],0.7733382209188661,0.7646554273883466,0.8439490445859873,0.8466522360813614,0.7733382209188661,0.8439490445859873,0.8439490445859873,0.8452081440234047,0.7688227781534069,0.9061224489795918,0.8951612903225806,0.6231884057971014,0.6515151515151515,0.9044477028347997,0.7439443746850145,testPredProba_S,7,ExtraTrees_r172,0.8986645299145299
[229  19  16  50],0.8404814271749755,0.8296657793552203,0.8885350318471338,0.8905419381820853,0.8404814271749755,0.8885350318471338,0.8885350318471338,0.8894343885881463,0.8348734129667192,0.9346938775510204,0.9233870967741935,0.7246376811594203,0.7575757575757576,0.9266862170087977,0.78321354721332,testPredProba_S,7,CatBoost_r69,0.9268696581196583
[223  25  27  39],0.7450513196480939,0.7506875,0.8343949044585988,0.83259474522293,0.7450513196480939,0.8343949044585988,0.8343949044585988,0.833453559460773,0.7477911646586346,0.892,0.8991935483870968,0.609375,0.5909090909090909,0.8891739980449658,0.6883612833424566,testPredProba_S,7,NeuralNetFastAI_r103,0.8905181623931624
[233  15  27  39],0.7652126099706745,0.8091880341880342,0.8662420382165605,0.8595949697860527,0.7652126099706745,0.8662420382165605,0.8662420382165605,0.8611339585736496,0.7836614173228347,0.8961538461538462,0.9395161290322581,0.7222222222222222,0.5909090909090909,0.8833088954056696,0.6413998170518962,testPredProba_S,7,NeuralNetTorch_r14,0.8922275641025641
[225  23  17  49],0.8248411534701857,0.8051538108356291,0.8726114649681529,0.8773731817304486,0.8248411534701857,0.8726114649681529,0.8726114649681529,0.8746008511407887,0.8142561372375037,0.9297520661157025,0.907258064516129,0.6805555555555556,0.7424242424242424,0.9287634408602151,0.7895684383080579,testPredProba_S,7,LightGBM_r161,0.9381410256410255
[226  22  28  38],0.7435239491691105,0.7615485564304462,0.8407643312101911,0.8358643863784542,0.7435239491691105,0.8407643312101911,0.8407643312101911,0.8379246133452238,0.7517865047745526,0.889763779527559,0.9112903225806451,0.6333333333333333,0.5757575757575758,0.8763440860215054,0.6145251196697652,testPredProba_S,7,NeuralNetFastAI_r143,0.8623397435897434
[224  24  16  50],0.8304007820136852,0.8045045045045045,0.8726114649681529,0.8791759912779021,0.8304007820136852,0.8726114649681529,0.8726114649681529,0.8752069690777011,0.8161592505854801,0.9333333333333333,0.9032258064516129,0.6756756756756757,0.7575757575757576,0.9263196480938416,0.7641813141769653,testPredProba_S,7,CatBoost_r70,0.9296741452991455
