ConfusionMatrix,Balanced_accuracy,Precision_macro,Precision_micro,Precision_weighted,Recall_macro,Recall_micro,Recall_weighted,F1_weighted,F1_macro,Precision_0,Recall_0,Precision_1,Recall_1,Roc_auc,PR_auc,Tipo,Seed,ModelName,Roc_auc_byFold
[218  30  22  44],0.7728494623655914,0.751463963963964,0.8343949044585988,0.8423882481207321,0.7728494623655914,0.8343949044585988,0.8343949044585988,0.8377690598010115,0.7610070257611241,0.9083333333333333,0.8790322580645161,0.5945945945945946,0.6666666666666666,0.8677602639296187,0.6268867983378061,testPredProba_S,11,KNeighborsUnif,0.8673477564102565
[218  30  23  43],0.7652737047898338,0.746802705621554,0.8312101910828026,0.8382441482045734,0.7652737047898338,0.8312101910828026,0.8312101910828026,0.8342521871682443,0.7551602889467568,0.9045643153526971,0.8790322580645161,0.589041095890411,0.6515151515151515,0.8757025904203323,0.6471073024142353,testPredProba_S,11,KNeighborsDist,0.87545405982906
[224  24  13  53],0.8531280547409579,0.8167296838182914,0.8821656050955414,0.8911630442711632,0.8531280547409579,0.8821656050955414,0.8821656050955414,0.8853614308732833,0.8324850407324634,0.9451476793248945,0.9032258064516129,0.6883116883116883,0.803030303030303,0.9358504398826979,0.7888297250846851,testPredProba_S,11,LightGBMXT,0.9467147435897434
[215  33  16  50],0.8122556207233627,0.7665727846450738,0.8439490445859873,0.8617246718697106,0.8122556207233627,0.8439490445859873,0.8439490445859873,0.8500821088548962,0.7844222443289292,0.9307359307359307,0.8669354838709677,0.6024096385542169,0.7575757575757576,0.9131842619745845,0.7823297039207247,testPredProba_S,11,LightGBM,0.9349893162393161
[240   8  23  43],0.8096285434995112,0.8778423917095355,0.9012738853503185,0.8979581079483209,0.8096285434995112,0.9012738853503185,0.9012738853503185,0.8963943016817982,0.837188686503755,0.9125475285171103,0.967741935483871,0.8431372549019608,0.6515151515151515,0.9349951124144672,0.811783485802876,testPredProba_S,11,RandomForestGini,0.94866452991453
[238  10  23  43],0.8055962854349952,0.8615990746764983,0.8949044585987261,0.8907412856084477,0.8055962854349952,0.8949044585987261,0.8949044585987261,0.8905060303500224,0.8289280348681712,0.9118773946360154,0.9596774193548387,0.8113207547169812,0.6515151515151515,0.9334371945259042,0.8096730972575971,testPredProba_S,11,RandomForestEntr,0.9455929487179487
[224  24  17  49],0.8228250244379276,0.8003467288125959,0.8694267515923567,0.8751834201573369,0.8228250244379276,0.8694267515923567,0.8694267515923567,0.8717799938471325,0.8105956952229627,0.9294605809128631,0.9032258064516129,0.6712328767123288,0.7424242424242424,0.9244257086999023,0.7708393528070112,testPredProba_S,11,CatBoost,0.9489316239316239
[242   6  31  35],0.7530547409579668,0.8700527115161261,0.8821656050955414,0.8795550676861846,0.7530547409579668,0.8821656050955414,0.8821656050955414,0.8712270255552867,0.7915941665022332,0.8864468864468864,0.9758064516129032,0.8536585365853658,0.5303030303030303,0.9134591886608016,0.7785281680847693,testPredProba_S,11,ExtraTreesGini,0.9246661324786325
[238  10  31  35],0.7449902248289345,0.8312680710450226,0.8694267515923567,0.8622719989897314,0.7449902248289345,0.8694267515923567,0.8694267515923567,0.8597271025784374,0.7756634777911373,0.8847583643122676,0.9596774193548387,0.7777777777777778,0.5303030303030303,0.9156586021505376,0.7842190405613965,testPredProba_S,11,ExtraTreesEntr,0.9285790598290597
[235  13  24  42],0.7919721407624634,0.8354861354861355,0.8821656050955414,0.8771315446474683,0.7919721407624634,0.8821656050955414,0.8821656050955414,0.8780877786267302,0.8106182861427617,0.9073359073359073,0.9475806451612904,0.7636363636363637,0.6363636363636364,0.8944281524926687,0.7424504881808768,testPredProba_S,11,NeuralNetFastAI,0.8961271367521366
