ConfusionMatrix,Balanced_accuracy,Precision_macro,Precision_micro,Precision_weighted,Recall_macro,Recall_micro,Recall_weighted,F1_weighted,F1_macro,Precision_0,Recall_0,Precision_1,Recall_1,Roc_auc,PR_auc,Tipo,Seed,ModelName,Roc_auc_byFold
[217  31  23  43],0.7632575757575757,0.7426238738738739,0.8280254777070064,0.8362569575945372,0.7632575757575757,0.8280254777070064,0.8280254777070064,0.8315294082548964,0.7518149882903982,0.9041666666666667,0.875,0.581081081081081,0.6515151515151515,0.8731060606060606,0.6590636706901603,testPredProba_S,11,KNeighborsUnif,0.8727342453464904
[217  31  23  43],0.7632575757575757,0.7426238738738739,0.8280254777070064,0.8362569575945372,0.7632575757575757,0.8280254777070064,0.8280254777070064,0.8315294082548964,0.7518149882903982,0.9041666666666667,0.875,0.581081081081081,0.6515151515151515,0.8808345552297165,0.6654702597308368,testPredProba_S,11,KNeighborsDist,0.8803772146221126
[213  35  13  53],0.8309506353861192,0.772375301689461,0.8471337579617835,0.8709697874978862,0.8309506353861192,0.8471337579617835,0.8471337579617835,0.8545052464265558,0.7935229327634391,0.9424778761061947,0.8588709677419355,0.6022727272727273,0.803030303030303,0.9294965786901271,0.8024880040989956,testPredProba_S,11,LightGBMXT,0.9316483516483517
[214  34  16  50],0.8102394916911047,0.7628364389233955,0.8407643312101911,0.8599794279384421,0.8102394916911047,0.8407643312101911,0.8407643312101911,0.8473203102097379,0.7810320781032078,0.9304347826086956,0.8629032258064516,0.5952380952380952,0.7575757575757576,0.9287634408602151,0.7935238795041712,testPredProba_S,11,LightGBM,0.9331365777080063
[239   9  26  40],0.7848851417399805,0.8591066615325376,0.8885350318471338,0.883902788371688,0.7848851417399805,0.8885350318471338,0.8885350318471338,0.8821432022469786,0.8137130265276717,0.9018867924528302,0.9637096774193549,0.8163265306122449,0.6060606060606061,0.9324291300097751,0.813914329294831,testPredProba_S,11,RandomForestGini,0.9347091276070868
[238  10  23  43],0.8055962854349952,0.8615990746764983,0.8949044585987261,0.8907412856084477,0.8055962854349952,0.8949044585987261,0.8949044585987261,0.8905060303500224,0.8289280348681712,0.9118773946360154,0.9596774193548387,0.8113207547169812,0.6515151515151515,0.9323374877810361,0.8105703925908718,testPredProba_S,11,RandomForestEntr,0.9355442924422516
[221  27  17  49],0.8167766373411535,0.7866541353383458,0.8598726114649682,0.868911929505292,0.8167766373411535,0.8598726114649682,0.8598726114649682,0.8633650346418107,0.7998029328232771,0.9285714285714286,0.8911290322580645,0.6447368421052632,0.7424242424242424,0.9293132942326491,0.793854239507284,testPredProba_S,11,CatBoost,0.9396295133437992
[240   8  28  38],0.7717497556207233,0.8608046722907203,0.8853503184713376,0.8809276795198749,0.7717497556207233,0.8853503184713376,0.8853503184713376,0.8773356328163023,0.8044019933554818,0.8955223880597015,0.967741935483871,0.8260869565217391,0.5757575757575758,0.9037756598240468,0.7681006349176026,testPredProba_S,11,ExtraTreesGini,0.9116052926665171
[239   9  29  37],0.7621578690127078,0.8480694354315379,0.8789808917197452,0.8734112599561044,0.7621578690127078,0.8789808917197452,0.8789808917197452,0.8705209457505413,0.7935354374307863,0.8917910447761194,0.9637096774193549,0.8043478260869565,0.5606060606060606,0.9076857282502444,0.7780333853747108,testPredProba_S,11,ExtraTreesEntr,0.9114832922179861
[223  25  26  40],0.7526270772238515,0.7554834723509423,0.8375796178343949,0.8366872684269662,0.7526270772238515,0.8375796178343949,0.8375796178343949,0.8371230934985123,0.7540356643678867,0.8955823293172691,0.8991935483870968,0.6153846153846154,0.6060606060606061,0.8969330400782014,0.7181640379931695,testPredProba_S,11,NeuralNetFastAI,0.9022013904462884
[217  31  16  50],0.8162878787878788,0.7743072113601441,0.8503184713375797,0.8653206937015471,0.8162878787878788,0.8503184713375797,0.8503184713375797,0.8556213724548575,0.7912795055652199,0.9313304721030042,0.875,0.6172839506172839,0.7575757575757576,0.9230510752688172,0.7513707796370261,testPredProba_S,11,XGBoost,0.9271563130746803
[227  21  29  37],0.7379643206256109,0.7623248922413793,0.8407643312101911,0.8344257906874589,0.7379643206256109,0.8407643312101911,0.8407643312101911,0.836891471882226,0.748783922171019,0.88671875,0.9153225806451613,0.6379310344827587,0.5606060606060606,0.9097629521016618,0.6910008992992026,testPredProba_S,11,NeuralNetTorch,0.9219233011886073
[227  21  18  48],0.8212976539589443,0.8110913930789707,0.8757961783439491,0.8780020232961643,0.8212976539589443,0.8757961783439491,0.8757961783439491,0.8767983187125058,0.8160018030200586,0.926530612244898,0.9153225806451613,0.6956521739130435,0.7272727272727273,0.8847140762463342,0.7220729347417517,testPredProba_S,11,LightGBMLarge,0.9082807804440456
[223  25  17  49],0.8208088954056696,0.7956644144144145,0.8662420382165605,0.8730447007517071,0.8208088954056696,0.8662420382165605,0.8662420382165605,0.868967317531586,0.8069672131147541,0.9291666666666667,0.8991935483870968,0.6621621621621622,0.7424242424242424,0.923998044965787,0.7874292560964228,testPredProba_S,11,CatBoost_r177,0.9351594527921059
[214  34  16  50],0.8102394916911047,0.7628364389233955,0.8407643312101911,0.8599794279384421,0.8102394916911047,0.8407643312101911,0.8407643312101911,0.8473203102097379,0.7810320781032078,0.9304347826086956,0.8629032258064516,0.5952380952380952,0.7575757575757576,0.9173998044965788,0.7518086814433333,testPredProba_S,11,NeuralNetTorch_r79,0.9185243328100471
[213  35  15  51],0.8157991202346041,0.7636168910648715,0.8407643312101911,0.8624960044905629,0.8157991202346041,0.8407643312101911,0.8407643312101911,0.8478950748921762,0.7830053073861123,0.9342105263157895,0.8588709677419355,0.5930232558139535,0.7727272727272727,0.9318792766373412,0.8135879938275629,testPredProba_S,11,LightGBM_r131,0.9312455707557747
[226  22  26  40],0.7586754643206256,0.7709933435739887,0.8471337579617835,0.8439278457770342,0.7586754643206256,0.8471337579617835,0.8471337579617835,0.8453566878980892,0.7645,0.8968253968253969,0.9112903225806451,0.6451612903225806,0.6060606060606061,0.8960777126099706,0.6944862216337302,testPredProba_S,11,NeuralNetFastAI_r191,0.8839766763848396
[225  23  16  50],0.8324169110459433,0.8092707326777695,0.8757961783439491,0.8813399654827974,0.8324169110459433,0.8757961783439491,0.8757961783439491,0.8780346282936139,0.8198349296023304,0.9336099585062241,0.907258064516129,0.684931506849315,0.7575757575757576,0.9323680351906158,0.8061439815253749,testPredProba_S,11,CatBoost_r9,0.9383153173357256
[196  52  12  54],0.8042521994134897,0.7258708272859216,0.7961783439490446,0.8513214942730625,0.8042521994134897,0.7961783439490446,0.7961783439490446,0.8109389901950848,0.7437780497756018,0.9423076923076923,0.7903225806451613,0.5094339622641509,0.8181818181818182,0.9036534701857284,0.7485783506673324,testPredProba_S,11,LightGBM_r96,0.905020856694326
[219  29  21  45],0.7824413489736071,0.760304054054054,0.8407643312101911,0.8485195386469271,0.7824413489736071,0.8407643312101911,0.8407643312101911,0.8440087113471264,0.7701990632318502,0.9125,0.8830645161290323,0.6081081081081081,0.6818181818181818,0.898154936461388,0.6497933947566433,testPredProba_S,11,NeuralNetTorch_r22,0.9076949988786722
[224  24  18  48],0.81524926686217,0.7961432506887052,0.8662420382165605,0.8711901879244092,0.81524926686217,0.8662420382165605,0.8662420382165605,0.868330893697828,0.8049689440993788,0.9256198347107438,0.9032258064516129,0.6666666666666666,0.7272727272727273,0.9266251221896383,0.7961071949305525,testPredProba_S,11,XGBoost_r33,0.9270195111011438
[241   7  26  40],0.7889173998044966,0.876842776316838,0.8949044585987261,0.8917847134773091,0.7889173998044966,0.8949044585987261,0.8949044585987261,0.8880076483467892,0.8219434659334994,0.9026217228464419,0.9717741935483871,0.851063829787234,0.6060606060606061,0.9213404203323559,0.787578223619571,testPredProba_S,11,ExtraTrees_r42,0.9241345593182327
